16865657@N04	464928156338619	2
45778722@N00	302658059774927	2
81851947@N00	302658059774927	2
9091185@N08	445297258791581	2
98698358@N05	337777561786644	2
7412655@N06	407476257397607	2
62986017@N03	417741957271537	2
14939729@N08	338137761792047	2
79074944@N03	457363958703332	2
86684413@N00	5338678015120295	2
75654019@N00	476274462251302	2
37297809@N04	337957661788445	2
84251652@N00	267898758004544	2
84574702@N00	425486257143666	2
8329834@N07	303198358728546	2
23523847@N00	250429012155849	2
32255839@N00	279064958281898	2
27948824@N08	259253958013549	2
61108742@N08	198740365511112	2
40404453@N04	378119962242297	2
7860729@N08	407836458191848	2
7424089@N02	350204413580440	2
99471343@N00	284107758157629	2
47760453@N02	333635258456595	2
9338366@N08	357408462098217	2
51035767928@N01	377759762242297	2
29727872@N07	404414557995539	2
22906663@N04	407116057395806	2
42014150@N07	377759762251302	2
47760453@N02	436292257939708	2
25201178@N00	484198862339551	2
15500786@N07	407836457395806	2
53365974@N00	341379561815460	2
26220213@N03	357408457887479	2
91736706@N00	593339401809104	2
24935422@N00	415040458287301	2
20073095@N04	430889257907290	2
21369373@N00	303018259771325	2
43235934@N00	436472357937907	2
40911801@N00	517517350874385	2
46214777@N07	285368458134216	2
15388320@N08	407656357399408	2
80847103@N00	352905959373304	2
34176066@N00	378119962240496	2
10838178@N07	299416259002298	2
55200394@N07	339398461840674	2
9091185@N08	340659161756027	2
29171517@N00	419002658768168	2
12260199@N06	423505158307112	2
56740556@N04	64025500346692	2
29293043@N00	409457357401209	2
23119895@N00	374157762208078	2
7222709@N02	351825358090992	2
92452677@N00	419182758762765	2
24585765@N00	363711957583110	2
33563310@N06	423505157104044	2
96533763@N00	447998702046836	2
96353274@N00	407656361188712	2
57588872@N03	183071657833449	2
32354567@N00	338137761792047	2
18362614@N00	361190561516494	2
7433769@N08	392888157660553	2
75264768@N00	366053262190068	2
68043672@N08	455022662262108	2
93192429@N00	377579662240496	2
8259837@N03	334535761206722	2
26104772@N00	286629158137818	2
11769503@N07	474473400856375	2
9200731@N05	476094362231491	2
15211759@N00	350024313576838	2
84219251@N00	400632460522342	2
50706973@N06	322288907631737	2
17299643@N00	415760859369702	2
7928445@N05	449799759331881	2
59263913@N00	338137761792047	2
74105777@N00	508332250011706	2
24891734@N00	436652457939708	2
8392776@N06	336516861777639	2
91257499@N03	265197258175639	2
37867773@N04	407116057399408	2
22887580@N06	423685257109447	2
9633756@N03	419182758769969	2
96356692@N05	405675261186911	2
10706959@N00	410177758173838	1
96333180@N05	297615258227868	1
37996574168@N01	377939862240496	1
23708106@N00	412338957584911	1
55298528@N00	418822558760964	1
29206661@N06	372536862208078	1
65822868@N08	462947061930724	1
67297261@N06	264476858195450	1
37945735@N00	436472357941509	1
28687316@N05	388385657707379	1
74612729@N00	212788165783063	1
8269551@N04	474113201290416	1
99411930@N00	334175561192314	1
95407935@N00	361190561530902	1
7243380@N03	354346758245878	1
36235961@N00	257633058013549	1
62463008@N00	400632457518274	1
39153287@N00	334175561195916	1
41925112@N00	482037601632606	1
64123610@N00	377399562242297	1
69676831@N00	445837560471914	1
9261368@N05	474833662220685	1
21608680@N00	375238362227889	1
60385541@N00	523640700488971	1
18352683@N00	407476257397607	1
77432970@N00	346782557660553	1
21748548@N00	474833662220685	1
48715359@N00	476274462235093	1
14375907@N00	419542958766367	1
91144510@N04	361190561516494	1
13641292@N05	451240559349891	1
8794062@N08	384243358242276	1
23079381@N00	620174350678076	1
22068466@N04	407656357397607	1
23777529@N07	418822558760964	1
92877887@N00	418822558762765	1
21021798@N00	279064961089657	1
24753491@N05	390907059456150	1
27403057@N04	450520162400785	1
41476329@N00	408736957462443	1
62792097@N00	329673061727211	1
53203629@N00	335256161593937	1
61927062@N05	520759100429538	1
59074166@N00	330393461729012	1
46934318@N08	341919858616884	1
32904352@N00	451600758717740	1
32104320@N00	374157762193670	1
32988421@N00	184692556612371	1
92142278@N05	340659161838873	1
29999764@N07	394869257446234	1
68026024@N00	304639159776728	1
88217717@N00	396310060473715	1
44821200@N00	50157857401209	1
92316324@N05	339398458434983	1
87568511@N00	297615259888390	1
31766086@N00	476094362233292	1
32974438@N00	448358959315672	1
44124368329@N01	508512300434941	1
15037455@N08	361010461516494	1
45057070@N03	378119962242297	1
95913058@N00	367313961698395	1
19327111@N00	284107758146823	1
83814274@N00	356507913974859	1
83758342@N00	405675257462443	1
24372753@N07	285908758065778	1
53687491@N00	476094362233292	1
80214650@N00	258353458017151	1
33176022@N03	407476257399408	1
40163032@N07	407476257399408	1
16446277@N03	16118910362053	1
49983080@N00	374517962217083	1
65876387@N00	476454562269312	1
81813908@N02	475914262233292	1
93254622@N03	397210557494861	1
39571922@N03	431789757923499	1
95347405@N07	599282701070694	1
15442659@N00	408016557399408	1
9958680@N07	377759762240496	1
84869806@N02	407476257397607	1
91496554@N04	337777558425978	1
26190392@N02	360290058415172	1
57885204@N00	389466262004565	1
32975413@N06	399371757514672	1
99474619@N00	378119962242297	1
39205126@N00	492843662280118	1
61685973@N00	522019800011706	1
44925192@N00	349844213575037	1
59751069@N07	556238801297620	1
17341031@N00	472852562040585	1
87557858@N00	406935957401209	1
29885696@N06	338858161840674	1
68217111@N00	299416259005900	1
19452106@N00	372897062206277	1
32734603@N05	280685858195450	1
44124341154@N01	421163858786178	1
38030046@N05	351465159005900	1
25077706@N00	388925957703777	1
10799390@N06	419542958771770	1
95333194@N08	214228965792068	1
89788723@N04	368214457620931	1
47856882@N00	184512456475495	1
95453142@N08	404954857991937	1
18655481@N00	389106057705578	1
97491019@N06	184692556608769	1
41047258@N00	395229461981152	1
48548714@N00	299416259007701	1
72421266@N00	385684162148645	1
35034347347@N01	374878162226088	1
14898111@N00	377579662242297	1
8727362@N05	377759762245899	1
99253695@N00	375058262249501	1
51035667678@N01	475914262233292	1
55731170@N05	378300062247700	1
33237963@N00	386044357725389	1
25096925@N07	350744757896484	1
13818465@N00	407116057401209	1
41681777@N00	440614600517787	1
53681093@N00	250429012157650	1
81572462@N00	488701300240433	1
79622748@N08	525801950935619	1
37831238@N04	419903157098641	1
72513874@N04	259614107312960	1
48289602@N03	399371757516473	1
72765859@N03	340118861878495	1
50456564@N06	316345650800544	1
17386749@N00	407656357395806	1
22519766@N03	412158857323766	1
33787506@N04	425126059645255	1
77438762@N00	389646359234627	1
55651468@N00	388745857707379	1
96976375@N02	423144957111248	1
47072453@N02	240883712118028	1
47357266@N00	407116057395806	1
20491545@N00	362271161676783	1
92962961@N05	303198359771325	1
49146643@N00	377219462242297	1
52015062@N00	374698062215282	1
97005020@N00	398651358431381	1
69676831@N00	361010461516494	1
98798579@N00	336156661795649	1
92402750@N00	414860358155828	1
75115683@N00	377759762249501	1
57889350@N03	399731911642564	1
15729820@N02	388925957701976	1
61119421@N00	489241655785712	1
14915921@N00	405855357975728	1
7721551@N03	364072159373304	1
13978001@N00	390726958721342	1
24752465@N04	339398461840674	1
66855878@N03	377939862249501	1
53544620@N06	515176050013507	1
7721551@N03	327691959675872	1
38048818@N04	421524058778974	1
74916883@N00	404414557991937	1
61532510@N00	379020462256705	1
68217111@N00	375778661995560	1
9662258@N02	426386701810905	1
47039052@N04	323009303509248	1
33401472@N02	359209457905489	1
99385068@N00	329492959686678	1
64009766@N07	419362858768168	1
96722532@N03	340839261838873	1
8548934@N02	480776962251302	1
9091185@N08	419002658760964	1
73832263@N00	427107157311159	1
14244677@N08	212788165783063	1
33875516@N04	341019361833470	1
49754850@N05	419002658762765	1
54643520@N07	492843662312536	1
68453343@N02	379200562238695	1
28786002@N00	312383402995963	1
39431120@N02	399551857516473	1
69260604@N08	377939862238695	1
29846255@N03	407116057399408	1
33606875@N08	557499503761388	1
31415846@N02	406935957397607	1
37742647@N06	378300062247700	1
19951106@N03	386044360954582	1
64517504@N07	359569658191848	1
31419909@N00	340659161824465	1
68444157@N00	407296157401209	1
27443249@N05	408556857395806	1
25826804@N06	436652457026601	1
59797508@N00	487260562114426	1
23005168@N05	327691960828512	1
65586009@N00	375058262226088	1
7365603@N06	476634662240496	1
99761031@N00	413779700217020	1
84433591@N00	5345882055845145	1
44124341154@N01	400632411660574	1
70329113@N00	455022662249501	1
15371506@N00	327331759708290	1
41363018@N02	390186657710981	1
50375092@N06	246827012182864	1
39316111@N02	423144957109447	1
25899296@N00	407116057395806	1
94719908@N06	353266159749713	1
42982698@N00	388385657705578	1
96998568@N04	378119962240496	1
88729180@N07	493383962310735	1
32442033@N00	445297261084254	1
30864080@N00	423685257111248	1
48224650@N07	449439559310269	1
96796219@N00	388385657781220	1
17657480@N05	467989800816753	1
61251489@N00	337417358434983	1
11907577@N00	449979859366100	1
25882844@N00	533546250625847	1
46631270@N00	386584662173859	1
44124466908@N01	373257262188267	1
51081622@N00	390186657692971	1
71688947@N00	360650261212125	1
22150661@N02	435751900712295	1
49921716@N07	212968265786665	1
51269750@N00	384603559029313	1
74211617@N00	506171050249438	1
22842913@N00	508512300434941	1
78764012@N00	436472357937907	1
52786697@N00	423685257102243	1
44289402@N00	260874858011748	1
28854632@N00	5121117257703777	1
27628498@N05	389286157701976	1
35034346886@N01	377939862238695	1
12622471@N05	340659161835271	1
68838600@N05	409457357231915	1
28585603@N04	474113262154048	1
67701031@N07	364252261680385	1
12018807@N05	386404559029313	1
84114568@N03	515176050013507	1
13518023@N03	347322812852836	1
12306261@N00	515356150008104	1
39037425@N00	357768658089191	1
16765786@N00	107789810668223	1
25364017@N02	435932000144980	1
37076810@N03	412519057422821	1
48289602@N03	399371711640763	1
28129487@N08	346962613548022	1
84574702@N00	425486257145467	1
89243250@N00	388925957703777	1
55731170@N05	295634110372859	1
41795932@N05	407476257401209	1
35558720@N03	500407800858176	1
11438926@N00	475734162236894	1
25857597@N00	340118861828067	1
31928669@N08	377759762249501	1
93495353@N03	340839261833470	1
26823625@N02	377939862240496	1
7856302@N02	385504062173859	1
72432016@N08	375238312688945	1
28585409@N04	458444562395382	1
52906672@N00	388925957701976	1
9711821@N05	444576858624088	1
25654955@N03	5319407311584932	1
59281487@N00	206844860338640	1
23033087@N00	405855357534483	1
13831211@N08	373077162200874	1
25785996@N06	339398461840674	1
74717832@N00	377939862240496	1
67381643@N00	250789212152247	1
12327802@N00	422424558555650	1
15284673@N00	361190561518295	1
21909618@N00	423505157107646	1
28032165@N00	257813158013549	1
64988059@N02	515176050011706	1
71621081@N00	436652457928902	1
8326315@N02	389466261993759	1
26602179@N07	406935957363388	1
70535147@N00	400092158865422	1
36896620@N03	377939862242297	1
93283041@N00	337777558438585	1
63304946@N07	392888157662354	1
41624223@N08	357228358352137	1
8164962@N03	328232259675872	1
97225209@N00	407656357397607	1
83278888@N06	344621361853281	1
63427658@N00	440434562308934	1
98446719@N00	341199461815460	1
68444157@N00	407476257399408	1
31186306@N04	407656357397607	1
60482229@N00	392347857660553	1
14698974@N00	385864262150446	1
42757507@N04	361730861514693	1
69720780@N05	435932058977084	1
60535179@N08	501488462292725	1
38030046@N05	337597458438585	1
22022684@N07	320668003476830	1
47028396@N00	331293959663265	1
67760189@N02	337237261799251	1
30918136@N00	300316759783932	1
31156543@N00	476274462235093	1
60393841@N00	340479061826266	1
79390995@N07	423505157105845	1
8790317@N03	377759762244098	1
94175991@N03	378119962244098	1
79689276@N00	379200562206277	1
25092961@N00	406755859587623	1
64779818@N06	418822558762765	1
64106317@N00	446377862406188	1
98590636@N08	454842562274715	1
8250364@N03	455923162276516	1
33195950@N00	5338497915122096	1
99290939@N03	407656357399408	1
84456770@N02	386764758998696	1
48548714@N00	458264458472804	1
93162664@N00	5131202857255328	1
28214861@N00	601804102482678	1
34728690@N05	294373459848768	1
73589174@N00	361370661514693	1
47592968@N00	455202762265710	1
45942104@N00	420983757341776	1
9763268@N02	401532957516473	1
71572571@N00	340118861282364	1
41384380@N00	455202762267511	1
48889062369@N01	389106057705578	1
95187356@N00	302117759204010	1
70603191@N00	406755857397607	1
52633947@N00	5338497915122096	1
69143677@N00	407836457395806	1
25667549@N00	451240500609638	1
16082542@N00	419182758764566	1
27880837@N03	492843662312536	1
49329569@N00	388025457705578	1
63073819@N00	139667510801497	1
73092874@N00	472312262240496	1
7582482@N03	397390660502531	1
9335492@N06	459885362393581	1
63698411@N02	482217701533551	1
7755749@N05	406755857397607	1
17943959@N06	419903158766367	1
65153629@N05	423505157104044	1
34324490@N02	420263357021198	1
59263913@N00	374698062244098	1
29749433@N00	436472357937907	1
38421387@N04	390186659466956	1
35034359137@N01	407296157399408	1
59642062@N00	338497961788445	1
44124461679@N01	359749757901887	1
96226119@N05	403153857689369	1
32014600@N08	386224459018507	1
87777779@N00	340118861828067	1
51531976@N00	449799759317473	1
7908699@N02	375418462229690	1
37996646802@N01	492663562307133	1
30498826@N00	422244458555650	1
81307924@N03	361550761516494	1
83182222@N00	511934250222423	1
18767927@N00	451060459346289	1
85444155@N08	434671301659621	1
20196173@N00	400452358267490	1
78186649@N00	332374559758718	1
26526176@N00	407296157397607	1
93158640@N00	417922058759163	1
42561846@N05	202702565586754	1
63311602@N08	419723058766367	1
80169899@N00	400632460518740	1
77851515@N00	222873711417439	1
44124341154@N01	284648058146823	1
72959997@N00	377759762247700	1
80113646@N00	426566857113049	1
17345946@N00	369475162204476	1
43933427@N00	386764759041920	1
29757228@N06	329492961725410	1
92519387@N07	407836457395806	1
7421947@N05	376318957954116	1
35034349673@N01	377579662220685	1
95484177@N02	390366757981131	1
65598791@N04	397570760498929	1
51035737887@N01	512294450153985	1
90462210@N00	601804102495285	1
7638995@N04	488881400235030	1
33607538@N00	403874257397607	1
57074438@N08	611889764981618	1
47175233@N08	480957062269312	1
57523817@N00	206664709693882	1
51282558@N00	307700859139174	1
24372753@N07	434131058973482	1
77726415@N00	407116057395806	1
48548714@N00	423505157107646	1
21748548@N00	338858161840674	1
24716690@N05	475914262233292	1
24537422@N02	349303959576817	1
91343076@N00	327151661716405	1
28874989@N03	350924860666422	1
8641585@N02	418822558777173	1
37429389@N07	423505157105845	1
14261584@N00	285368458137818	1
24397999@N06	385864260950980	1
8039913@N05	377579662242297	1
42206536@N04	510493450213418	1
24833875@N03	320487960210769	1
76664011@N00	99145007628135	1
62065836@N00	337777558436784	1
67929085@N03	327151661716405	1
30589848@N00	5235840954665490	1
83441679@N00	324810359373304	1
69591357@N00	402073260513337	1
22225469@N00	372356762179262	1
9767328@N02	374517962215282	1
94228059@N02	339398461840674	1
14630887@N03	393608557444433	1
79622748@N08	518417850829360	1
91842374@N00	5413059317378749	1
34636981@N00	407296157399408	1
24485766@N03	404414558000942	1
38048818@N04	391627458652904	1
96261818@N00	341919857781220	1
28287265@N00	377579662242297	1
48330223@N07	454662462263909	1
94393434@N00	279605258247679	1
51388597@N06	467629662155849	1
7707214@N02	593339401805502	1
64685897@N00	358669161846077	1
47434237@N00	423685257113049	1
72513874@N04	341019361835271	1
74916883@N00	415400657503866	1
64542402@N07	396310057999141	1
76795008@N04	348043259245433	1
69823459@N08	328232259668668	1
66581336@N00	340298961842475	1
61357107@N05	379020462199073	1
38231195@N04	373977662208078	1
7310714@N06	513915350026114	1
92787319@N00	423685257120253	1
77757772@N02	193697558137818	1
33917831@N00	407656361188712	1
9218363@N03	460065400773529	1
89365739@N00	380101057846056	1
91312454@N04	418822558762765	1
29193679@N07	612249964990623	1
96467992@N05	440074359247234	1
94977112@N00	440794762222486	1
92461652@N07	407656361186911	1
81851947@N00	377759762247700	1
12622471@N05	381541862245899	1
13612227@N02	553177163159006	1
91986107@N07	338858161804654	1
86785198@N00	557499503761388	1
13699019@N05	212788165768655	1
53125271@N04	5131563057255328	1
7495362@N07	466188801385869	1
62680495@N08	320848158109002	1
51035708949@N01	337777561183309	1
76443659@N00	355787558254883	1
19252476@N00	377759762240496	1
60389800@N00	475373962240496	1
79551604@N00	341019361833470	1
35034345417@N01	515356150006303	1
43508209@N00	423685257111248	1
79551604@N00	373977662206277	1
77472957@N00	386044359023910	1
58228077@N07	397750860497128	1
37996590595@N01	515176050011706	1
51081622@N00	390366757691170	1
17299643@N00	284287858157629	1
29962163@N00	514095450184602	1
7478549@N06	344261161860485	1
83286805@N00	327151661721808	1
43365284@N00	416121059375105	1
23132569@N00	323189458045967	1
56740556@N04	389466257743399	1
44718928@N00	389286157696573	1
10566908@N05	449799759328279	1
36852738@N04	358669157874872	1
86416442@N05	443496200915808	1
44124466908@N01	377399562238695	1
93074386@N00	213688665793869	1
50092654@N00	5353266114914981	1
19920753@N06	385143859029313	1
65159643@N00	250789212123431	1
23368589@N08	382802562287322	1
53487315@N00	377579662249501	1
68509278@N02	374157712712358	1
39258525@N07	361370661520096	1
7605130@N02	299056059557006	1
59643697@N00	285368458137818	1
46687455@N00	235660805828936	1
91424209@N00	327511861712803	1
51035604357@N01	353806458090992	1
36988111@N02	393968757656951	1
47033521@N02	199280665588555	1
46963090@N03	338137758436784	1
24455170@N03	340839261835271	1
89117042@N07	435211601625402	1
27124496@N08	283027158168435	1
39487501@N02	514995950013507	1
73187691@N00	476094362233292	1
81086582@N05	399011557516473	1
38789043@N02	279245058233271	1
21908028@N06	408736958143221	1
91645651@N00	299596359007701	1
26737179@N02	417922057644344	1
43675529@N00	407296157401209	1
35854880@N00	475013701902756	1
15972857@N04	449619659326478	1
89243250@N00	428187757087835	1
87421613@N04	437192761078851	1
20073095@N04	599642903024779	1
91736706@N00	407656357399408	1
83328726@N00	429628557860464	1
37996635091@N01	377219462251302	1
84987970@N00	5377939814498950	1
16083347@N00	321748658072982	1
7648907@N04	340479061828067	1
7819753@N06	407296157395806	1
33999459@N06	403874261177906	1
74669332@N08	338317861795649	1
71258171@N00	361370661516494	1
26747351@N00	476094362233292	1
98417433@N00	292392360300819	1
76572793@N04	475914262233292	1
10000640@N07	360650261210324	1
91716544@N02	353446259749713	1
81851947@N00	514995950006303	1
38235155@N00	385504062247700	1
49299642@N00	333995460452103	1
84169004@N00	389826457491259	1
17974986@N00	302838159782131	1
86684413@N00	303918759771325	1
32706865@N07	501128250553807	1
79151635@N00	332014361738017	1
16393682@N00	417201657775817	1
74105777@N00	386584657662354	1
37878203@N00	377759762244098	1
18554754@N05	5132643657226512	1
43852406@N00	12877110385466	1
73768526@N00	476094362235093	1
52015062@N00	374337862217083	1
27566328@N00	377579662240496	1
98938078@N00	475914262233292	1
58777104@N03	402613557691170	1
7200636@N06	391807557667757	1
52518980@N00	377759762245899	1
24005099@N00	377759762238695	1
8374845@N02	377759762240496	1
75936690@N00	419182701250794	1
89717323@N00	346962658373749	1
41808955@N00	283747558155828	1
7159622@N07	352185560138729	1
76643117@N00	302838159773126	1
77268969@N00	377579662240496	1
81398657@N00	384783662301730	1
8039913@N05	377759762245899	1
13102974@N00	377759762242297	1
50706973@N06	5433950917018549	1
26922129@N02	326251159684877	1
14399815@N07	286088858128813	1
24611193@N06	342280010893348	1
10566908@N05	462766958957273	1
67121146@N00	388925957701976	1
63825114@N00	337597458434983	1
54322086@N00	484378962335949	1
59006875@N00	385684159040119	1
79463716@N00	519138200017109	1
61183775@N08	386044357728991	1
18352683@N00	418102158807790	1
32608286@N06	340659161811858	1
75103270@N00	418462358766367	1
56027461@N00	388925957698374	1
26603119@N00	392167757685767	1
7701916@N06	408196657314761	1
21098982@N00	455382862265710	1
89817315@N00	295093859839763	1
28197691@N00	471051561999162	1
72537261@N00	449799759317473	1
96801778@N00	257633058033360	1
54680568@N04	423685257105845	1
57964681@N00	341019361831669	1
55526559@N04	431789757867668	1
21203547@N07	260874858011748	1
18554754@N05	425666358325122	1
8466386@N06	480416700730305	1
71455873@N00	507972000436742	1
91402668@N02	360830361905510	1
58228077@N07	407836457395806	1
49272796@N00	377759762242297	1
69807613@N08	460605700789738	1
72424923@N00	508152100438543	1
33739464@N00	420983758780775	1
47760453@N02	452501257480453	1
67629299@N00	476094362233292	1
82365211@N00	315805313056349	1
37583727@N04	439173862143242	1
66801522@N00	386764762130635	1
43787312@N07	340839261831669	1
21500897@N07	430709158937462	1
40281859@N02	312383412148645	1
36267010@N06	222153365959561	1
68003527@N00	454662462269312	1
21891638@N00	413419557190492	1
38614316@N00	406575757359786	1
77168223@N00	431789762213481	1
78137754@N08	259253958018952	1
31187320@N00	359029362146844	1
29558127@N06	349484058245878	1
29842883@N00	311663012146844	1
25201178@N00	476094362236894	1
56174395@N00	297255059515583	1
72959997@N00	380641362280118	1
62887555@N00	456463462109023	1
35034357678@N01	455923162267511	1
77105859@N02	286629158123410	1
31767386@N07	378119962242297	1
57523817@N00	5338497915120295	1
23211629@N03	369655262195471	1
82817634@N00	337597458424177	1
34682431@N02	172986056277385	1
72575281@N00	455382862265710	1
37725900@N00	392708057660553	1
44413681@N04	259253958015350	1
54169140@N00	121117256891526	1
12248354@N00	338317861655171	1
9623061@N06	375598562233292	1
14898307@N00	284107758157629	1
36137819@N00	515176050013507	1
10164589@N00	391627462015371	1
80113646@N00	476094362233292	1
17974986@N00	324630259369702	1
92852819@N00	377939862240496	1
44550246@N07	455382862262108	1
55345349@N07	542731350449349	1
91780352@N05	324270059373304	1
42555954@N08	350924860979796	1
30021894@N06	344441213398539	1
22622825@N02	474293301097709	1
94114564@N08	136966010073893	1
14191390@N07	359749758391759	1
87678419@N00	357048258132415	1
57103528@N00	338678061792047	1
36521982700@N01	5339038215118494	1
96122122@N05	377579661954137	1
15483892@N00	523640700488971	1
44203433@N07	455562962263909	1
99117185@N00	508512300434941	1
42834457@N00	426566801807303	1
91027421@N04	417561857365189	1
24856620@N06	377939862251302	1
98496619@N05	453761962240496	1
91646799@N06	514995950013507	1
98567171@N04	403153860567367	1
11171561@N04	320487959409324	1
10136559@N00	406755857399408	1
57464005@N06	446017662321541	1
87517759@N00	370915962155849	1
54169140@N00	378119962244098	1
25654955@N03	385684162148645	1
25328042@N05	212788165770456	1
50514859@N00	408376757287746	1
53326337@N00	299596359005900	1
9486495@N03	386944862177461	1
24740010@N02	373977662208078	1
89022392@N00	355787558080186	1
94538466@N00	389646357649747	1
33409946@N08	407476257394005	1
48988529@N05	285188358139619	1
41894194820@N01	516436750289060	1
67869121@N00	511754161556116	1
24868539@N00	499867500786136	1
35468150569@N01	402973761167100	1
21495003@N00	515176050321478	1
30755785@N02	212788165783063	1
8526081@N08	338497958452993	1
81311832@N00	515176050013507	1
25947386@N00	5339758601855930	1
30918136@N00	294193359843365	1
12064708@N07	389106057701976	1
77726415@N00	419002658762765	1
83783581@N00	386224459018507	1
37665378@N00	378300062229690	1
15773795@N00	299596359005900	1
8063457@N04	476094362233292	1
23574881@N06	388565760489924	1
36521964195@N01	436472357941509	1
71721867@N00	101306257568702	1
30045491@N08	407476257397607	1
67429113@N00	378660262231491	1
24976676@N03	407296157395806	1
